Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String
Namibia,1/24/20,0,0,,,0,,0,,,,,516,NAM,24/01/2020
Namibia,1/25/20,0,0,,,0,,0,,,,,516,NAM,25/01/2020
Namibia,1/26/20,0,0,,,0,,0,,,,,516,NAM,26/01/2020
Namibia,1/27/20,0,0,,,0,,0,,,,,516,NAM,27/01/2020
Namibia,1/28/20,0,0,,,0,,0,,,,,516,NAM,28/01/2020
Namibia,1/29/20,0,0,,,0,,0,,,,,516,NAM,29/01/2020
Namibia,1/30/20,0,0,,,0,,0,,,,,516,NAM,30/01/2020
Namibia,1/31/20,0,0,,,0,,0,,,,,516,NAM,31/01/2020
Namibia,02/01/2020,0,0,,,0,,0,,,,,516,NAM,01/02/2020
Namibia,02/02/2020,0,0,,,0,,0,,,,,516,NAM,02/02/2020
Namibia,02/03/2020,0,0,,,0,,0,,,,,516,NAM,03/02/2020
Namibia,02/04/2020,0,0,,,0,,0,,,,,516,NAM,04/02/2020
Namibia,02/05/2020,0,0,,,0,,0,,,,,516,NAM,05/02/2020
Namibia,02/06/2020,0,0,,,0,,0,,,,,516,NAM,06/02/2020
Namibia,02/07/2020,0,0,,,0,,0,,,,,516,NAM,07/02/2020
Namibia,02/08/2020,0,0,,,0,,0,,,,,516,NAM,08/02/2020
Namibia,02/09/2020,0,0,,,0,,0,,,,,516,NAM,09/02/2020
Namibia,02/10/2020,0,0,,,0,,0,,,,,516,NAM,10/02/2020
Namibia,02/11/2020,0,0,,,0,,0,,,,,516,NAM,11/02/2020
Namibia,02/12/2020,0,0,,,0,,0,,,,,516,NAM,12/02/2020
Namibia,2/13/20,0,0,,,0,,0,,,,,516,NAM,13/02/2020
Namibia,2/14/20,0,0,,,0,,0,,,,,516,NAM,14/02/2020
Namibia,2/15/20,0,0,,,0,,0,,,,,516,NAM,15/02/2020
Namibia,2/16/20,0,0,,,0,,0,,,,,516,NAM,16/02/2020
Namibia,2/17/20,0,0,,,0,,0,,,,,516,NAM,17/02/2020
Namibia,2/18/20,0,0,,,0,,0,,,,,516,NAM,18/02/2020
Namibia,2/19/20,0,0,,,0,,0,,,,,516,NAM,19/02/2020
Namibia,2/20/20,0,0,,,0,,0,,,,,516,NAM,20/02/2020
Namibia,2/21/20,0,0,,,0,,0,,,,,516,NAM,21/02/2020
Namibia,2/22/20,0,0,,,0,,0,,,,,516,NAM,22/02/2020
Namibia,2/23/20,0,0,,,0,,0,,,,,516,NAM,23/02/2020
Namibia,2/24/20,0,0,,,0,,0,,,,,516,NAM,24/02/2020
Namibia,2/25/20,0,0,,,0,,0,,,,,516,NAM,25/02/2020
Namibia,2/26/20,0,0,,,0,,0,,,,,516,NAM,26/02/2020
Namibia,2/27/20,0,0,,,0,,0,,,,,516,NAM,27/02/2020
Namibia,2/28/20,0,0,,,0,,0,,,,,516,NAM,28/02/2020
Namibia,2/29/20,0,0,,,0,,0,,,,,516,NAM,29/02/2020
Namibia,03/01/2020,0,0,,,0,,0,,,,,516,NAM,01/03/2020
Namibia,03/02/2020,0,0,,,0,,0,,,,,516,NAM,02/03/2020
Namibia,03/03/2020,0,0,,,0,,0,,,,,516,NAM,03/03/2020
Namibia,03/04/2020,0,0,,,0,,0,,,,,516,NAM,04/03/2020
Namibia,03/05/2020,0,0,,,0,,0,,,,,516,NAM,05/03/2020
Namibia,03/06/2020,0,0,,,0,,0,,,,,516,NAM,06/03/2020
Namibia,03/07/2020,0,0,,,0,,0,,,,,516,NAM,07/03/2020
Namibia,03/08/2020,0,0,,,0,,0,,,,,516,NAM,08/03/2020
Namibia,03/09/2020,0,0,,,0,,0,,,,,516,NAM,09/03/2020
Namibia,03/10/2020,0,0,,,0,,0,,,,,516,NAM,10/03/2020
Namibia,03/11/2020,0,0,,,0,,0,,,,,516,NAM,11/03/2020
Namibia,03/12/2020,0,0,,,0,,0,,,,,516,NAM,12/03/2020
Namibia,3/13/20,0,0,,,0,,0,,,,,516,NAM,13/03/2020
Namibia,3/14/20,2,0,,,2,,0.078711772,,,,,516,NAM,14/03/2020
Namibia,3/15/20,2,0,,,0,,0.078711772,,,,,516,NAM,15/03/2020
Namibia,3/16/20,2,0,,,0,,0.078711772,,,,,516,NAM,16/03/2020
Namibia,3/17/20,2,0,,,0,,0.078711772,,,,,516,NAM,17/03/2020
Namibia,3/18/20,2,0,,,0,,0.078711772,,,,,516,NAM,18/03/2020
Namibia,3/19/20,3,0,,,1,,0.118067657,,,,,516,NAM,19/03/2020
Namibia,3/20/20,3,0,,,0,,0.118067657,,,,,516,NAM,20/03/2020
Namibia,3/21/20,3,0,,,0,,0.118067657,,,,,516,NAM,21/03/2020
Namibia,3/22/20,3,0,,,0,,0.118067657,,,,,516,NAM,22/03/2020
Namibia,3/23/20,4,0,,,1,,0.157423543,,,,,516,NAM,23/03/2020
Namibia,3/24/20,7,0,,,3,,0.275491201,,,,,516,NAM,24/03/2020
Namibia,3/25/20,7,0,,,0,,0.275491201,,,,,516,NAM,25/03/2020
Namibia,3/26/20,8,0,,,1,,0.314847087,,,,,516,NAM,26/03/2020
Namibia,3/27/20,8,0,,,0,,0.314847087,,,,,516,NAM,27/03/2020
Namibia,3/28/20,8,0,,,0,,0.314847087,,,,,516,NAM,28/03/2020
Namibia,3/29/20,11,0,,,3,,0.432914744,,,,,516,NAM,29/03/2020
Namibia,3/30/20,11,0,,,0,,0.432914744,,,,,516,NAM,30/03/2020
Namibia,3/31/20,11,0,,,0,,0.432914744,,,,,516,NAM,31/03/2020
Namibia,04/01/2020,14,0,,,3,,0.550982402,,,,,516,NAM,01/04/2020
Namibia,04/02/2020,14,0,,,0,,0.550982402,,,,,516,NAM,02/04/2020
Namibia,04/03/2020,14,0,,,0,,0.550982402,,,,,516,NAM,03/04/2020
Namibia,04/04/2020,14,0,,,0,,0.550982402,,,,,516,NAM,04/04/2020
Namibia,04/05/2020,16,0,,,2,,0.629694173,,,,,516,NAM,05/04/2020
Namibia,04/06/2020,16,0,,,0,,0.629694173,,,,,516,NAM,06/04/2020
Namibia,04/07/2020,16,0,,,0,,0.629694173,,,,,516,NAM,07/04/2020
Namibia,04/08/2020,16,0,,,0,,0.629694173,,,,,516,NAM,08/04/2020
Namibia,04/09/2020,16,0,,,0,,0.629694173,,,,,516,NAM,09/04/2020
Namibia,04/10/2020,16,0,,,0,,0.629694173,,,,,516,NAM,10/04/2020
Namibia,04/11/2020,16,0,,,0,,0.629694173,,,,,516,NAM,11/04/2020
Namibia,04/12/2020,16,0,,,0,,0.629694173,,,,,516,NAM,12/04/2020
Namibia,4/13/20,16,0,,,0,,0.629694173,,,,,516,NAM,13/04/2020
Nepal,1/22/20,0,0,,,0,,0,,,,,524,NPL,22/01/2020
Nepal,1/23/20,0,0,,,0,,0,,,,,524,NPL,23/01/2020
Nepal,1/24/20,0,0,,,0,,0,,,,,524,NPL,24/01/2020
Nepal,1/25/20,1,0,,,1,,0.003432085,,,,,524,NPL,25/01/2020
Nepal,1/26/20,1,0,,,0,,0.003432085,,,,,524,NPL,26/01/2020
Nepal,1/27/20,1,0,,,0,,0.003432085,,,,,524,NPL,27/01/2020
Nepal,1/28/20,1,0,,,0,,0.003432085,,,,,524,NPL,28/01/2020
Nepal,1/29/20,1,0,,,0,,0.003432085,,,,,524,NPL,29/01/2020
Nepal,1/30/20,1,0,,,0,,0.003432085,,,,,524,NPL,30/01/2020
Nepal,1/31/20,1,0,,,0,,0.003432085,,,,,524,NPL,31/01/2020
Nepal,02/01/2020,1,0,,,0,,0.003432085,,,,,524,NPL,01/02/2020
Nepal,02/02/2020,1,0,,,0,,0.003432085,,,,,524,NPL,02/02/2020
Nepal,02/03/2020,1,0,,,0,,0.003432085,,,,,524,NPL,03/02/2020
Nepal,02/04/2020,1,0,,,0,,0.003432085,,,,,524,NPL,04/02/2020
Nepal,02/05/2020,1,0,,,0,,0.003432085,,,,,524,NPL,05/02/2020
Nepal,02/06/2020,1,0,,,0,,0.003432085,,,,,524,NPL,06/02/2020
Nepal,02/07/2020,1,0,,,0,,0.003432085,,,,,524,NPL,07/02/2020
Nepal,02/08/2020,1,0,,,0,,0.003432085,,,,,524,NPL,08/02/2020
Nepal,02/09/2020,1,0,,,0,,0.003432085,,,,,524,NPL,09/02/2020
Nepal,02/10/2020,1,0,,,0,,0.003432085,,,,,524,NPL,10/02/2020
Nepal,02/11/2020,1,0,,,0,,0.003432085,,,,,524,NPL,11/02/2020
Nepal,02/12/2020,1,0,,,0,,0.003432085,,,,,524,NPL,12/02/2020
Nepal,2/13/20,1,0,,,0,,0.003432085,,,,,524,NPL,13/02/2020
Nepal,2/14/20,1,0,,,0,,0.003432085,,,,,524,NPL,14/02/2020
Nepal,2/15/20,1,0,,,0,,0.003432085,,,,,524,NPL,15/02/2020
Nepal,2/16/20,1,0,,,0,,0.003432085,,,,,524,NPL,16/02/2020
Nepal,2/17/20,1,0,,,0,,0.003432085,,,,,524,NPL,17/02/2020
Nepal,2/18/20,1,0,,,0,,0.003432085,,,,,524,NPL,18/02/2020
Nepal,2/19/20,1,0,,,0,,0.003432085,,,,,524,NPL,19/02/2020
Nepal,2/20/20,1,0,,,0,,0.003432085,,,,,524,NPL,20/02/2020
Nepal,2/21/20,1,0,,,0,,0.003432085,,,,,524,NPL,21/02/2020
Nepal,2/22/20,1,0,,,0,,0.003432085,,,,,524,NPL,22/02/2020
Nepal,2/23/20,1,0,,,0,,0.003432085,,,,,524,NPL,23/02/2020
Nepal,2/24/20,1,0,,,0,,0.003432085,,,,,524,NPL,24/02/2020
Nepal,2/25/20,1,0,,,0,,0.003432085,,,,,524,NPL,25/02/2020
Nepal,2/26/20,1,0,,,0,,0.003432085,,,,,524,NPL,26/02/2020
Nepal,2/27/20,1,0,,,0,,0.003432085,,,,,524,NPL,27/02/2020
Nepal,2/28/20,1,0,,,0,,0.003432085,,,,,524,NPL,28/02/2020
Nepal,2/29/20,1,0,,,0,,0.003432085,,,,,524,NPL,29/02/2020
Nepal,03/01/2020,1,0,,,0,,0.003432085,,,,,524,NPL,01/03/2020
Nepal,03/02/2020,1,0,,,0,,0.003432085,,,,,524,NPL,02/03/2020
Nepal,03/03/2020,1,0,,,0,,0.003432085,,,,,524,NPL,03/03/2020
Nepal,03/04/2020,1,0,,,0,,0.003432085,,,,,524,NPL,04/03/2020
Nepal,03/05/2020,1,0,,,0,,0.003432085,,,,,524,NPL,05/03/2020
Nepal,03/06/2020,1,0,,,0,,0.003432085,,,,,524,NPL,06/03/2020
Nepal,03/07/2020,1,0,,,0,,0.003432085,,,,,524,NPL,07/03/2020
Nepal,03/08/2020,1,0,,,0,,0.003432085,,,,,524,NPL,08/03/2020
Nepal,03/09/2020,1,0,,,0,,0.003432085,,,,,524,NPL,09/03/2020
Nepal,03/10/2020,1,0,,,0,,0.003432085,,,,,524,NPL,10/03/2020
Nepal,03/11/2020,1,0,,,0,,0.003432085,,,,,524,NPL,11/03/2020
Nepal,03/12/2020,1,0,,,0,,0.003432085,,,,,524,NPL,12/03/2020
Nepal,3/13/20,1,0,,,0,,0.003432085,,,,,524,NPL,13/03/2020
Nepal,3/14/20,1,0,,,0,,0.003432085,,,,,524,NPL,14/03/2020
Nepal,3/15/20,1,0,,,0,,0.003432085,,,,,524,NPL,15/03/2020
Nepal,3/16/20,1,0,,,0,,0.003432085,,,,,524,NPL,16/03/2020
Nepal,3/17/20,1,0,,,0,,0.003432085,,,,,524,NPL,17/03/2020
Nepal,3/18/20,1,0,,,0,,0.003432085,,,,,524,NPL,18/03/2020
Nepal,3/19/20,1,0,,,0,,0.003432085,,,,,524,NPL,19/03/2020
Nepal,3/20/20,1,0,,,0,,0.003432085,,,,,524,NPL,20/03/2020
Nepal,3/21/20,1,0,,,0,,0.003432085,,,,,524,NPL,21/03/2020
Nepal,3/22/20,1,0,,,0,,0.003432085,,,,,524,NPL,22/03/2020
Nepal,3/23/20,2,0,,,1,,0.00686417,,,,,524,NPL,23/03/2020
Nepal,3/24/20,2,0,,,0,,0.00686417,,,,,524,NPL,24/03/2020
Nepal,3/25/20,3,0,,,1,,0.010296255,,,,,524,NPL,25/03/2020
Nepal,3/26/20,3,0,,,0,,0.010296255,,,,,524,NPL,26/03/2020
Nepal,3/27/20,4,0,,,1,,0.01372834,,,,,524,NPL,27/03/2020
Nepal,3/28/20,5,0,,,1,,0.017160425,,,,,524,NPL,28/03/2020
Nepal,3/29/20,5,0,,,0,,0.017160425,,,,,524,NPL,29/03/2020
Nepal,3/30/20,5,0,,,0,,0.017160425,,,,,524,NPL,30/03/2020
Nepal,3/31/20,5,0,,,0,,0.017160425,,,,,524,NPL,31/03/2020
Nepal,04/01/2020,5,0,,,0,,0.017160425,,,,,524,NPL,01/04/2020
Nepal,04/02/2020,6,0,,,1,,0.02059251,,,,,524,NPL,02/04/2020
Nepal,04/03/2020,6,0,,,0,,0.02059251,,,,,524,NPL,03/04/2020
Nepal,04/04/2020,9,0,,,3,,0.030888764,,,,,524,NPL,04/04/2020
Nepal,04/05/2020,9,0,,,0,,0.030888764,,,,,524,NPL,05/04/2020
Nepal,04/06/2020,9,0,,,0,,0.030888764,,,,,524,NPL,06/04/2020
Nepal,04/07/2020,9,0,,,0,,0.030888764,,,,,524,NPL,07/04/2020
Nepal,04/08/2020,9,0,,,0,,0.030888764,,,,,524,NPL,08/04/2020
Nepal,04/09/2020,9,0,,,0,,0.030888764,,,,,524,NPL,09/04/2020
Nepal,04/10/2020,9,0,,,0,,0.030888764,,,,,524,NPL,10/04/2020
Nepal,04/11/2020,9,0,,,0,,0.030888764,,,,,524,NPL,11/04/2020
Nepal,04/12/2020,12,0,,,3,,0.041185019,,,,,524,NPL,12/04/2020
Nepal,4/13/20,14,0,,,2,,0.048049189,,,,,524,NPL,13/04/2020
Netherlands,1/22/20,0,0,,,0,,0,,,,,528,NLD,22/01/2020
Netherlands,1/23/20,0,0,,,0,,0,,,,,528,NLD,23/01/2020
Netherlands,1/24/20,0,0,,,0,,0,,,,,528,NLD,24/01/2020
Netherlands,1/25/20,0,0,,,0,,0,,,,,528,NLD,25/01/2020
Netherlands,1/26/20,0,0,,,0,,0,,,,,528,NLD,26/01/2020
Netherlands,1/27/20,0,0,,,0,,0,,,,,528,NLD,27/01/2020
Netherlands,1/28/20,0,0,,,0,,0,,,,,528,NLD,28/01/2020
Netherlands,1/29/20,0,0,,,0,,0,,,,,528,NLD,29/01/2020
Netherlands,1/30/20,0,0,,,0,,0,,,,,528,NLD,30/01/2020
Netherlands,1/31/20,0,0,,,0,,0,,,,,528,NLD,31/01/2020
Netherlands,02/01/2020,0,0,,,0,,0,,,,,528,NLD,01/02/2020
Netherlands,02/02/2020,0,0,,,0,,0,,,,,528,NLD,02/02/2020
Netherlands,02/03/2020,0,0,,,0,,0,,,,,528,NLD,03/02/2020
Netherlands,02/04/2020,0,0,,,0,,0,,,,,528,NLD,04/02/2020
Netherlands,02/05/2020,0,0,,,0,,0,,,,,528,NLD,05/02/2020
Netherlands,02/06/2020,0,0,,,0,,0,,,,,528,NLD,06/02/2020
Netherlands,02/07/2020,0,0,,,0,,0,,,,,528,NLD,07/02/2020
Netherlands,02/08/2020,0,0,,,0,,0,,,,,528,NLD,08/02/2020
Netherlands,02/09/2020,0,0,,,0,,0,,,,,528,NLD,09/02/2020
Netherlands,02/10/2020,0,0,,,0,,0,,,,,528,NLD,10/02/2020
Netherlands,02/11/2020,0,0,,,0,,0,,,,,528,NLD,11/02/2020
Netherlands,02/12/2020,0,0,,,0,,0,,,,,528,NLD,12/02/2020
Netherlands,2/13/20,0,0,,,0,,0,,,,,528,NLD,13/02/2020
Netherlands,2/14/20,0,0,,,0,,0,,,,,528,NLD,14/02/2020
Netherlands,2/15/20,0,0,,,0,,0,,,,,528,NLD,15/02/2020
Netherlands,2/16/20,0,0,,,0,,0,,,,,528,NLD,16/02/2020
Netherlands,2/17/20,0,0,,,0,,0,,,,,528,NLD,17/02/2020
Netherlands,2/18/20,0,0,,,0,,0,,,,,528,NLD,18/02/2020
Netherlands,2/19/20,0,0,,,0,,0,,,,,528,NLD,19/02/2020
Netherlands,2/20/20,0,0,,,0,,0,,,,,528,NLD,20/02/2020
Netherlands,2/21/20,0,0,,,0,,0,,,,,528,NLD,21/02/2020
Netherlands,2/22/20,0,0,,,0,,0,,,,,528,NLD,22/02/2020
Netherlands,2/23/20,0,0,,,0,,0,,,,,528,NLD,23/02/2020
Netherlands,2/24/20,0,0,,,0,,0,,,,,528,NLD,24/02/2020
Netherlands,2/25/20,0,0,,,0,,0,,,,,528,NLD,25/02/2020
Netherlands,2/26/20,0,0,,,0,,0,,,,,528,NLD,26/02/2020
Netherlands,2/27/20,1,0,,,1,,0.005836051,,,,,528,NLD,27/02/2020
Netherlands,2/28/20,1,0,,,0,,0.005836051,,,,,528,NLD,28/02/2020
Netherlands,2/29/20,6,0,,,5,,0.035016309,,,,,528,NLD,29/02/2020
Netherlands,03/01/2020,10,0,,,4,,0.058360514,,,,,528,NLD,01/03/2020
Netherlands,03/02/2020,18,0,,,8,,0.105048926,,,,,528,NLD,02/03/2020
Netherlands,03/03/2020,24,0,,,6,,0.140065234,,,,,528,NLD,03/03/2020
Netherlands,03/04/2020,38,0,,,14,,0.221769954,,,,,528,NLD,04/03/2020
Netherlands,03/05/2020,82,0,,,44,,0.478556217,,,,,528,NLD,05/03/2020
Netherlands,03/06/2020,128,1,,,46,,0.747014582,,,,,528,NLD,06/03/2020
Netherlands,03/07/2020,188,1,,,60,,1.097177668,,,,,528,NLD,07/03/2020
Netherlands,03/08/2020,265,3,,,77,,1.546553628,,,,,528,NLD,08/03/2020
Netherlands,03/09/2020,321,3,,,56,,1.873372508,,,,,528,NLD,09/03/2020
Netherlands,03/10/2020,382,4,,,61,,2.229371645,,,,,528,NLD,10/03/2020
Netherlands,03/11/2020,503,5,,,121,,2.935533867,,,,,528,NLD,11/03/2020
Netherlands,03/12/2020,503,5,,,0,,2.935533867,,,,,528,NLD,12/03/2020
Netherlands,3/13/20,806,10,,,303,,4.703857449,,,,,528,NLD,13/03/2020
Netherlands,3/14/20,962,12,,,156,,5.614281471,,,,,528,NLD,14/03/2020
Netherlands,3/15/20,1138,20,,,176,,6.641426522,,,,,528,NLD,15/03/2020
Netherlands,3/16/20,1416,24,,,278,,8.263848819,,,,,528,NLD,16/03/2020
Netherlands,3/17/20,1711,43,,,295,,9.985483989,,,,,528,NLD,17/03/2020
Netherlands,3/18/20,2058,58,,,347,,12.01059383,,,,,528,NLD,18/03/2020
Netherlands,3/19/20,2467,77,,,409,,14.39753887,,,,,528,NLD,19/03/2020
Netherlands,3/20/20,3003,107,,,536,,17.52566243,,,,,528,NLD,20/03/2020
Netherlands,3/21/20,3640,137,,,637,,21.24322719,,,,,528,NLD,21/03/2020
Netherlands,3/22/20,4217,180,,,577,,24.61062886,,,,,528,NLD,22/03/2020
Netherlands,3/23/20,4764,214,,,547,,27.80294899,,,,,528,NLD,23/03/2020
Netherlands,3/24/20,5580,277,,,816,,32.56516696,,,,,528,NLD,24/03/2020
Netherlands,3/25/20,6438,357,,,858,,37.57249908,,,,,528,NLD,25/03/2020
Netherlands,3/26/20,7468,435,,,1030,,43.58363205,,,,,528,NLD,26/03/2020
Netherlands,3/27/20,8647,547,,,1179,,50.46433668,,,,,528,NLD,27/03/2020
Netherlands,3/28/20,9819,640,,,1172,,57.30418895,,,,,528,NLD,28/03/2020
Netherlands,3/29/20,10930,772,,,1111,,63.78804208,,,,,528,NLD,29/03/2020
Netherlands,3/30/20,11817,865,,,887,,68.9646197,,,,,528,NLD,30/03/2020
Netherlands,3/31/20,12667,1040,,,850,,73.92526341,,,,,528,NLD,31/03/2020
Netherlands,04/01/2020,13696,1175,,,1029,,79.93056033,,,,,528,NLD,01/04/2020
Netherlands,04/02/2020,14788,1341,,,1092,,86.30352848,,,,,528,NLD,02/04/2020
Netherlands,04/03/2020,15821,1490,,,1033,,92.33216961,,,,,528,NLD,03/04/2020
Netherlands,04/04/2020,16727,1656,,,906,,97.6196322,,,,,528,NLD,04/04/2020
Netherlands,04/05/2020,17953,1771,,,1226,,104.7746312,,,,,528,NLD,05/04/2020
Netherlands,04/06/2020,18926,1874,,,973,,110.4531093,,,,,528,NLD,06/04/2020
Netherlands,04/07/2020,19709,2108,,,783,,115.0227375,,,,,528,NLD,07/04/2020
Netherlands,04/08/2020,20682,2255,,,973,,120.7012156,,,,,528,NLD,08/04/2020
Netherlands,04/09/2020,21903,2403,,,1221,,127.8270344,,,,,528,NLD,09/04/2020
Netherlands,04/10/2020,23249,2520,,,1346,,135.6823596,,,,,528,NLD,10/04/2020
Netherlands,04/11/2020,24571,2653,,,1322,,143.3976196,,,,,528,NLD,11/04/2020
Netherlands,04/12/2020,25746,2747,,,1175,,150.25498,,,,,528,NLD,12/04/2020
Netherlands,4/13/20,26710,2833,,,964,,155.8809336,,,,,528,NLD,13/04/2020
New Zealand,1/22/20,0,0,,,0,,0,,,,,554,NZL,22/01/2020
New Zealand,1/23/20,0,0,,,0,,0,,,,,554,NZL,23/01/2020
New Zealand,1/24/20,0,0,,,0,,0,,,,,554,NZL,24/01/2020
New Zealand,1/25/20,0,0,,,0,,0,,,,,554,NZL,25/01/2020
New Zealand,1/26/20,0,0,,,0,,0,,,,,554,NZL,26/01/2020
New Zealand,1/27/20,0,0,,,0,,0,,,,,554,NZL,27/01/2020
New Zealand,1/28/20,0,0,,,0,,0,,,,,554,NZL,28/01/2020
New Zealand,1/29/20,0,0,,,0,,0,,,,,554,NZL,29/01/2020
New Zealand,1/30/20,0,0,,,0,,0,,,,,554,NZL,30/01/2020
New Zealand,1/31/20,0,0,,,0,,0,,,,,554,NZL,31/01/2020
New Zealand,02/01/2020,0,0,,,0,,0,,,,,554,NZL,01/02/2020
New Zealand,02/02/2020,0,0,,,0,,0,,,,,554,NZL,02/02/2020
New Zealand,02/03/2020,0,0,,,0,,0,,,,,554,NZL,03/02/2020
New Zealand,02/04/2020,0,0,,,0,,0,,,,,554,NZL,04/02/2020
New Zealand,02/05/2020,0,0,,,0,,0,,,,,554,NZL,05/02/2020
New Zealand,02/06/2020,0,0,,,0,,0,,,,,554,NZL,06/02/2020
New Zealand,02/07/2020,0,0,,,0,,0,,,,,554,NZL,07/02/2020
New Zealand,02/08/2020,0,0,,,0,,0,,,,,554,NZL,08/02/2020
New Zealand,02/09/2020,0,0,,,0,,0,,,,,554,NZL,09/02/2020
New Zealand,02/10/2020,0,0,,,0,,0,,,,,554,NZL,10/02/2020
New Zealand,02/11/2020,0,0,,,0,,0,,,,,554,NZL,11/02/2020
New Zealand,02/12/2020,0,0,,,0,,0,,,,,554,NZL,12/02/2020
New Zealand,2/13/20,0,0,,,0,,0,,,,,554,NZL,13/02/2020
New Zealand,2/14/20,0,0,,,0,,0,,,,,554,NZL,14/02/2020
New Zealand,2/15/20,0,0,,,0,,0,,,,,554,NZL,15/02/2020
New Zealand,2/16/20,0,0,,,0,,0,,,,,554,NZL,16/02/2020
New Zealand,2/17/20,0,0,,,0,,0,,,,,554,NZL,17/02/2020
New Zealand,2/18/20,0,0,,,0,,0,,,,,554,NZL,18/02/2020
New Zealand,2/19/20,0,0,,,0,,0,,,,,554,NZL,19/02/2020
New Zealand,2/20/20,0,0,,,0,,0,,,,,554,NZL,20/02/2020
New Zealand,2/21/20,0,0,,,0,,0,,,,,554,NZL,21/02/2020
New Zealand,2/22/20,0,0,,,0,,0,,,,,554,NZL,22/02/2020
New Zealand,2/23/20,0,0,,,0,,0,,,,,554,NZL,23/02/2020
New Zealand,2/24/20,0,0,,,0,,0,,,,,554,NZL,24/02/2020
New Zealand,2/25/20,0,0,,,0,,0,,,,,554,NZL,25/02/2020
New Zealand,2/26/20,0,0,,,0,,0,,,,,554,NZL,26/02/2020
New Zealand,2/27/20,0,0,,,0,,0,,,,,554,NZL,27/02/2020
New Zealand,2/28/20,1,0,,,1,,0.020737281,,,,,554,NZL,28/02/2020
New Zealand,2/29/20,1,0,,,0,,0.020737281,,,,,554,NZL,29/02/2020
New Zealand,03/01/2020,1,0,,,0,,0.020737281,,,,,554,NZL,01/03/2020
New Zealand,03/02/2020,1,0,,,0,,0.020737281,,,,,554,NZL,02/03/2020
New Zealand,03/03/2020,1,0,,,0,,0.020737281,,,,,554,NZL,03/03/2020
New Zealand,03/04/2020,3,0,,,2,,0.062211843,,,,,554,NZL,04/03/2020
New Zealand,03/05/2020,3,0,,,0,,0.062211843,,,,,554,NZL,05/03/2020
New Zealand,03/06/2020,4,0,,,1,,0.082949123,,,,,554,NZL,06/03/2020
New Zealand,03/07/2020,5,0,,,1,,0.103686404,,,,,554,NZL,07/03/2020
New Zealand,03/08/2020,5,0,,,0,,0.103686404,,,,,554,NZL,08/03/2020
New Zealand,03/09/2020,5,0,,,0,,0.103686404,,,,,554,NZL,09/03/2020
New Zealand,03/10/2020,5,0,,,0,,0.103686404,,,,,554,NZL,10/03/2020
New Zealand,03/11/2020,5,0,,,0,,0.103686404,,,,,554,NZL,11/03/2020
New Zealand,03/12/2020,5,0,,,0,,0.103686404,,,,,554,NZL,12/03/2020
New Zealand,3/13/20,5,0,,,0,,0.103686404,,,,,554,NZL,13/03/2020
New Zealand,3/14/20,6,0,,,1,,0.124423685,,,,,554,NZL,14/03/2020
New Zealand,3/15/20,8,0,,,2,,0.165898247,,,,,554,NZL,15/03/2020
New Zealand,3/16/20,8,0,,,0,,0.165898247,,,,,554,NZL,16/03/2020
New Zealand,3/17/20,12,0,,,4,,0.24884737,,,,,554,NZL,17/03/2020
New Zealand,3/18/20,20,0,,,8,,0.414745617,,,,,554,NZL,18/03/2020
New Zealand,3/19/20,28,0,,,8,,0.580643864,,,,,554,NZL,19/03/2020
New Zealand,3/20/20,39,0,,,11,,0.808753953,,,,,554,NZL,20/03/2020
New Zealand,3/21/20,52,0,,,13,,1.078338604,,,,,554,NZL,21/03/2020
New Zealand,3/22/20,102,0,,,50,,2.115202646,,,,,554,NZL,22/03/2020
New Zealand,3/23/20,102,0,,,0,,2.115202646,,,,,554,NZL,23/03/2020
New Zealand,3/24/20,155,0,,,53,,3.21427853,,,,,554,NZL,24/03/2020
New Zealand,3/25/20,205,0,,,50,,4.251142572,,,,,554,NZL,25/03/2020
New Zealand,3/26/20,283,0,,,78,,5.868650478,,,,,554,NZL,26/03/2020
New Zealand,3/27/20,368,0,,,85,,7.631319349,,,,,554,NZL,27/03/2020
New Zealand,3/28/20,451,0,,,83,,9.352513659,,,,,554,NZL,28/03/2020
New Zealand,3/29/20,514,1,,,63,,10.65896235,,,,,554,NZL,29/03/2020
New Zealand,3/30/20,589,1,,,75,,12.21425842,,,,,554,NZL,30/03/2020
New Zealand,3/31/20,647,1,,,58,,13.4170207,,,,,554,NZL,31/03/2020
New Zealand,04/01/2020,708,1,,,61,,14.68199484,,,,,554,NZL,01/04/2020
New Zealand,04/02/2020,797,1,,,89,,16.52761283,,,,,554,NZL,02/04/2020
New Zealand,04/03/2020,868,1,,,71,,17.99995977,,,,,554,NZL,03/04/2020
New Zealand,04/04/2020,950,1,,,82,,19.7004168,,,,,554,NZL,04/04/2020
New Zealand,04/05/2020,1039,1,,,89,,21.54603479,,,,,554,NZL,05/04/2020
New Zealand,04/06/2020,1106,1,,,67,,22.93543261,,,,,554,NZL,06/04/2020
New Zealand,04/07/2020,1160,1,,,54,,24.05524578,,,,,554,NZL,07/04/2020
New Zealand,04/08/2020,1210,1,,,50,,25.09210982,,,,,554,NZL,08/04/2020
New Zealand,04/09/2020,1239,1,,,29,,25.69349096,,,,,554,NZL,09/04/2020
